puzzle,category,time,date,scramble,penalty,comment
"333","Normal","16460","1667907426203","B2 F2 D' R2 U2 F2 U L' D2 B R2 U2 L' B' F' R' D B'","0",""
"333","Normal","12990","1667907454781","B2 R2 U2 R2 D2 B' F' R2 B' L2 D R' U2 L' U R F2 U R2 B'","0",""
"333","Normal","10240","1667907476471","L2 F2 L' R B2 L' U2 B2 D2 F' R' F D2 F R' D' B D' U' L2","0",""
"333","Normal","15560","1667907508977","L2 D2 R' D2 L' U2 F2 R2 U F2 R2 B' F L2 U2 L' D R2","0",""
"333","Normal","16640","1667907536855","B2 F2 L2 D' U2 R2 U R' F2 R2 U B U2 L' R2 D2 U' B U2","0",""
"333","Normal","11360","1667907560330","D F2 U' F2 U L2 B2 U2 R2 B2 L' U2 L' D B R' D' F' U'","0",""
"333","Normal","17760","1667907591842","F2 L2 D F2 R2 D2 U' F2 D B R F R' D F' L' B2 R D U","0",""
"222","Normal","4990","1667907618772","U2 R' F' U' R U R' U R' U' R","0",""
"222","Normal","2940","1667907652625","R' F' R' F U2 R U2 R U' R2 F2","0",""
"222","Normal","5090","1667907685464","U' F2 R U2 R U' R' U R U' R2","0",""
"222","Normal","4830","1667907705291","U2 R' U F R U' R' F R' U2 F","0",""
"222","Normal","4890","1667907766829","U' R' U' R' U2 F U2 R U2 R U2","0",""
"222","Normal","5590","1667907798999","U' R' U F U' R F U2 F' U' R","0",""
"222","Normal","5570","1667907816027","U2 R' U' F R F U' F' U2 F' R","0",""
"222","Normal","2940","1667907828901","R' F U R2 F' R2 U F R U R","0",""
"222","Normal","5560","1667907856823","U' R' U2 F U' R' U' F U' R U","0",""
"222","Normal","2870","1667907869998","R' U' F U F R U' R' F U2 F'","0",""
"222","Normal","4640","1667907887010","R' U' F' U' F2 U' R2 U' R U2 R'","0",""
"222","Normal","4420","1667907907190","U' R' F' R U R' U2 F2 U' F U'","0",""
"222","Normal","4330","1667907924094","R U' R' U2 R F' R' U' F' R2 F'","0",""
"222","Normal","3850","1667908029662","R' F' R U R' U R U F U' F","0",""
"222","Normal","4460","1667908096563","U R' U2 R' U' R U R' U' F2 R","0",""
"222","Normal","3150","1667908109319","U R2 F' U' R2 U2 R2 U' R2 U' R'","0",""
"222","Normal","4090","1667908128017","U' F' R U2 F R U2 R U2 R2 F'","0",""
"222","Normal","3840","1667908141938","U R' U' F' U2 R U2 R F' U' F","0",""
"222","Normal","5710","1667908159168","U2 R' U' R F' U' R2 F R U2 R","0",""
"222","Normal","4860","1667908186433","F' R U R U' F' R' U R' F U","0",""
"222","Normal","6000","1667908206611","R' F R2 F' R' U R' F' R' U2 R","0",""
"222","Normal","4670","1667908222072","U2 R' U R F R2 U2 R' U R U'","0",""
"222","Normal","3260","1667908252432","R U' R2 U2 F2 R' U' F' R U2 R'","0",""
"222","Normal","4460","1667908266017","U2 R F' U2 R' U R U' R2 U2 F","0",""
"222","Normal","3660","1667908279485","U2 R' U' F R2 F' U2 R2 U' R' F'","0",""
"222","Normal","4290","1667908295377","R' U' F' U2 R F U' F' U2 R U","0",""
"222","Normal","5260","1667908336872","F' U' R' U' R U' R2 U' F U' F","0",""
"222","Normal","4260","1667908538816","R' U' R2 F' R2 U2 F' R U' R U2","0",""
"222","Normal","3930","1667908556982","R' F U F U' R U R2 U' R' U2","0",""
"222","Normal","2660","1667908598648","U R F' U' F' U R' U2 R' U2 R","0",""
"222","Normal","4360","1667908623161","U F U' F' U2 F' U' R U' R' U'","0",""
"222","Normal","3780","1667908642669","R' U R' F R2 U' F' U2 R2 F U","0",""
"222","Normal","4610","1667908656156","U2 R' U' F U' R2 U' R2 U' F' U'","0",""
"222","Normal","4060","1667908817565","U R2 F' U2 R U' R' U' F U2 R","0",""
"333","Normal","14370","1667913482322","F' R2 B' L2 U2 B' L2 B' U2 L2 B2 D R' F' D U' L' R2 B2 U F'","0",""
"333","Normal","13940","1667913510242","D' L U' R' U' F R U2 F' R B R2 L' D2 R' U2 R B2","0",""
"333","Normal","11340","1667913538928","L U2 F2 R D2 R B2 F2 D2 L' D2 B F2 D' F' R' U L' U2 F D'","0",""
"333","Normal","14820","1667913572297","U L2 U R2 F2 L2 F2 R2 D' U L F' D L U R D U' R' D'","0",""
"333","Normal","16540","1667913610764","D2 L' U2 R2 F2 R' F2 L' B F2 D' L' U R2 D L' D B R'","0",""
"333","Normal","15920","1667913653670","R' F R D' R2 F2 D' R2 F2 R' U' L2 F' L2 B2 R2 D2 F' R2 F","0",""
"333","Normal","14010","1667913689038","U' R2 D R2 U2 F2 D' R2 U F L' U2 L' B' F R2 D F D2","0",""
"333","Normal","15190","1667913716811","U2 L2 R2 F2 L2 R2 B U2 F L2 D' L' U R' B2 F R2 D2 U' B2","0",""
"333","Normal","15210","1667913776957","B2 L2 D2 L D2 R2 B2 F U B L D F D2 R2 F2 D' R2","0",""
"333","Normal","11240","1667913803158","B2 R B2 D2 B2 F2 L R2 D R B' D F D2 L B' F D' U","0",""
"333","Normal","15190","1667913835197","R2 D2 U2 F U2 F L2 F L2 D2 R2 U' B' L U B' R2 B R2 D' U","0",""
"333","Normal","17850","1667913865321","U2 R D2 U2 L U2 L' R' B2 L' D2 F L2 U R2 F' L2 R D U'","0",""
"333","Normal","15140","1667913893392","B2 F2 L2 F2 R' B2 F2 D2 F2 R B L' F D' R' U B D R2 F","0",""
"333","Normal","13710","1667913921176","L U D2 R' D F' U2 B' R D L2 F' B2 L2 D2 F' U2 L2 U2 B' L2","0",""
"333","Normal","18020","1667913952017","D R' F U F2 R' L' U D L U L B2 R U2 R2 D2 R'","0",""
"333","Normal","14510","1667913978329","R' F' L2 B D B U2 L' U2 B' U R2 F2 U' R2 U' F2 D F2 U2","0",""
"333","Normal","14470","1667914014706","B U2 F' L2 B2 U2 B' D2 U2 R' U R B' F2 L U2 F L2 F2 D","0",""
"333","Normal","15230","1667914077961","B' L2 B2 F D2 L2 F2 R2 B R B' F' L2 D L2 R' B2 U2 R2","0",""
"333","Normal","12940","1667914101121","U2 F2 L' F U2 L' B L D B2 D2 F D2 F R2 U2 B2 R2 L2 U2","0",""
"333","Normal","16980","1667914129980","B D2 B' U2 B' D2 F' D2 U2 R' F U' L' R2 U' L2 R F D U2","0",""
"333","Normal","14710","1667914160900","F2 D' L2 U' B2 U2 L2 U' B2 R2 B2 F U B' F2 L' D2 R U' F","0",""
"333","Normal","16470","1667914194942","F2 L2 D' B2 U2 R2 F2 D2 R B R' B2 D B' L' D' L' F D2","0",""
"333","Normal","15810","1667914222226","R' F' U2 F2 B' R' D' F D2 R' L F U2 B R2 U2 R2 L2","0",""
"333","Normal","13490","1667914251537","D2 B2 R2 D2 U' F2 R2 D2 F2 R D B' L2 U' B R' U B2 F U2","0",""
"333","Normal","11590","1667914277366","U2 B2 F2 L2 U F2 U F2 L2 U' F2 R' B2 U B' D2 L2 R D' B' U'","0",""
"333","Normal","14400","1667914310935","L2 U2 B2 D B2 U2 L2 D' L B' R2 D B2 L' B U' F L D","0",""
"333","Normal","13700","1667914339062","L2 B2 U2 F' D2 L2 D2 B' L2 F' D F L D2 F2 U' L F2 R2 F' D2","0",""
"333","Normal","15890","1667914368722","R2 B2 L' D2 R F2 D2 B2 R F2 R2 D U2 R' B D' L2 U2 B' L'","0",""
"333","Normal","14300","1667914393952","L D2 B2 D B' R2 F L F2 B U' R2 F2 R2 F2 R2 U L2 F2 U","0",""
"333","Normal","15700","1667914420687","F' L' U2 L D B' L2 F D B' D2 B U2 R2 U2 F B R2 B2","0",""
"333","Normal","13390","1667914446814","B L D' F2 B U' R2 F' U2 R F' U2 F D2 L2 B U2 B2 D2 B'","0",""
"333","Normal","12470","1667914470680","F U' R' U' R L' B' U F B D F2 U2 F' R2 B' U2 R2 B","0",""
"333","Normal","15900","1667914497939","D F U' D' B2 U' L' B2 L' F U' F B' D2 L2 F R2 D2","0",""
"333","Normal","12320","1667914520305","F R2 F' L2 F U2 L2 F R' B' F' L R2 U B2 D2 U2 B' R'","0",""
"333","Normal","18210","1667914547735","F R F L B2 R' B L2 B2 U F' U2 R2 L2 F R2 L2 B2 L2","0",""
"333","Normal","13500","1667914573493","B2 U' F2 D L2 U' L2 U R D2 F' D F L2 R' F' L D2 U","0",""
"333","Normal","14180","1667914599780","U2 R' D2 L B2 R' F2 R2 F R U L U F' U2 B2 L' U R2","0",""
"333","Normal","13530","1667915180826","U2 R2 D L2 D F2 D L2 R2 D2 B2 F' D2 B L' B' F2 D' L U' R","0",""
"333","Normal","14460","1667915206670","B2 F2 R' F2 R2 B2 D2 R D2 F' L D' L2 D U F2 D L' F' U'","0",""
"333","Normal","13930","1667983114998","B L U2 F' L B2 U' R2 F R L' B2 R2 D2 B2 R' U2 B2 R U2","0",""
"333","Normal","16710","1667983146486","L2 F2 U2 L2 F2 U2 L D2 F2 R' U F L' R' D2 R2 F L2 U2","0",""
"333","Normal","13130","1667983174531","R U L B' R' U2 F2 L' B2 U' L' F2 U' L2 D2 L2 F2 R2 F2","0",""
"333","Normal","14420","1667983203087","D2 L' B2 L2 D' R' F' B D' F U B2 R' L2 U2 B2 L2","0",""
"333","Normal","14720","1667983263337","L2 F2 R2 U2 B U2 B L2 F' L D' U B F' U F U L' B2 L","0",""
"333","Normal","13880","1667983293991","D2 F2 R2 F' U2 B' D2 B D2 B' D2 L F2 D F U R B' F' U2","0",""
"333","Normal","15380","1667983331461","R2 F2 L2 F' U2 B' L2 F L F' D2 F' D' B' L' B2 R2 B' D2","0",""
"333","Normal","10780","1667983355910","U B L2 D' F L' B L B R' D' R' F2 D2 F2 R L' D2 R","0",""
"333","Normal","15390","1667983388554","R B U L D2 F' B' R2 L2 U R' L2 B2 U2 L2 D R2 U B2 D","0",""
"333","Normal","17640","1667983425020","L' F2 R F2 R B2 U2 F2 R' U2 L' F L' D' B U' F2 L B2 D' R","0",""
"555","Normal","158000","1667986903514","Lw2 D' Dw F2 Lw Rw' L Uw U2 Bw Uw' L' B F Rw Uw2 Dw' Lw2 R Bw' Dw' U2 Rw' Fw2 Lw Dw' D2 Rw L' Uw' U2 R2 Fw' Uw' Rw B Rw Bw2 F' Dw2 Bw' B' Rw' Uw' Dw' R U' F2 Uw2 L' U' Fw2 Rw B2 Fw R B Fw Dw2 F'","0",""
"555","Normal","131530","1667987079729","Lw Bw B2 Lw Fw' Lw L Uw R' Uw F2 Rw' Uw2 F' Dw2 R Rw Fw2 L' F Uw B F2 L D Dw2 Uw' Rw2 R Uw' F2 D R' D Fw2 Dw' Lw2 F2 Rw2 R2 B Rw' D' L2 F2 U' Uw' B' Fw' L Dw L' R Fw2 U' R2 Uw Bw2 D' Uw'","0",""
"555","Normal","142750","1667987346974","Bw' D' F' Rw' F2 Dw U2 Lw Rw Dw2 Uw' R2 L' B Bw' Lw' Fw2 L' Fw2 Uw2 Bw' D U2 F2 Lw2 Fw2 L2 D2 Rw U2 Uw Bw' L2 Lw2 D' L' Bw U L Rw' B R' Bw' F' B2 Fw2 Lw U Bw2 Lw L' Bw' Lw2 L Dw' R Fw' U2 Rw' R2","0",""
"333","Normal","13810","1667987411144","D L' U' D2 F L U' D' F' L2 U' F2 U D' B2 U L2 F2","0",""
"333","Normal","16280","1667987442765","B2 U' R2 D R2 D L2 F D R B D2 B' U2 B' L2 D F'","0",""
"333","Normal","12150","1667987467878","U2 F2 U2 L U2 R U2 R2 U2 L2 B' R F D2 F D F2 D' R F","0",""
"333","Normal","11900","1667987491475","L' B2 R' L' D' L U B2 L B' U' L2 B' R2 U2 B' R2 L2 D2 F","0",""
"333","Normal","11190","1667987518793","D F' R D2 F B D2 R2 U' R' L2 U2 B2 R2 B2 L2 D' R2 L2 D2","0",""
"333","Normal","12320","1667987547906","D' F R' U D' R2 F R F2 D B' U2 B2 U2 B' R2 U2 F' U2","0",""
"333","Normal","15810","1667987576613","L2 U2 F2 D' F L' F2 D' R' F' R2 U2 F2 U2 L2 B' D2 B' R2 F","0",""
"333","Normal","13560","1667987615698","U L2 R2 D' R2 F2 U2 B2 L' D' B L' D2 B L R' U' L' R'","0",""
"333","Normal","17620","1667987647436","B2 D L2 D2 U F2 D' L2 D2 B R D2 U2 L B U' R' B D' U2","0",""
"333","Normal","12760","1667987670213","D2 F L2 F2 D2 R2 F L2 B' D F' R' U2 R' D B2 U' F","0",""
"333","Normal","10920","1667987691781","D2 B2 R U2 F2 L' R2 F2 R F L F' D R2 D' B' F' U R2 F2","0",""
"333","Normal","14420","1667987718985","D2 F2 D U R2 B2 R2 D L' D U2 B2 R D B' L2 U' R F","0",""
"333","Normal","14660","1667987747153","L' B2 D2 R' D2 U2 F2 D2 L' F' U' L2 D2 B' U' B D' B'","0",""
"333","Normal","16260","1667987848074","U' B2 D L2 B2 U F2 D' U2 R' U2 F2 D' L2 F' D' U R B","0",""
"333","Normal","12660","1667987901870","L F2 R2 F2 U2 R2 U2 F2 L F D' U2 F' L' B' D2 B' U F","0",""
"333","Normal","14640","1667987927806","D2 F U2 F2 R2 U2 L2 U' L' D2 B' U L' R2 D R2 B' D","0",""
"333","Normal","15460","1667987958320","R2 F2 D' B2 U' D2 F' R D2 F U D2 R' U2 L2 D2 L' F2 R' L2","0",""
"333","Normal","17020","1667987987541","B2 F2 U2 L2 R2 F2 D' F2 L' U L2 D2 F' R' B2 R2 U L","0",""
"333","Normal","15700","1667988018032","R2 L U' D B' D2 R U2 R2 U F' L2 F U2 B2 U2 B2","0",""
"333","Normal","14550","1667988051851","D2 F' R2 F2 L2 D2 B L2 F2 U' R B D2 F2 U R F R2 U' B'","0",""
"333","Normal","13540","1667988118041","L2 B L2 U2 R2 B2 L2 U2 R' D U R2 D' F2 D B R' B2 U2","0",""
"333","Normal","14080","1667988157535","B2 F2 L2 D2 B2 F2 U' R2 U B L' U2 B2 F' L R B F2 D' B","0",""
"333","Normal","13990","1667988186869","B' U' B' D F R D' L2 B D2 B2 D2 L2 U L2 D B2 U R2 U2","0",""
"333","Normal","11040","1667988214112","D F2 D2 B2 R2 D2 U B2 F2 L2 R' D L2 B2 F' L' U2 B' R' D","0",""
"333","Normal","16440","1667988247912","D F' R U L2 B' L B2 R U D2 R2 D F2 B2 U2 B2 U R2 U","0",""
"333","Normal","11880","1667988273575","R2 D2 B2 U2 F' D2 F L2 F2 L' D F' R' D R2 U' L2 F' R' B","0",""
"333","Normal","16750","1667988308087","B U F R' F2 B' R2 B2 R' B' L U2 L2 U F2 B2 R2 B2 D2 R2","0",""
"333","Normal","13700","1667988337094","R' B2 D2 L2 R U2 R F2 L F' D R' U' B2 L' U L' B' L2 D'","0",""
"333","Normal","12630","1667988365308","U2 L2 F2 R2 U B2 D' F2 D' B' D2 F' R B D' B2 D' U2 L","0",""
"333","Normal","15540","1667988397715","L D2 U2 L2 B2 L B2 R' U2 L' B F R2 B D R F L' B'","0",""
"333","Normal","12310","1667988431136","F D2 L2 R2 B F' R2 F D2 R B L U2 L' D' U B R' F2 U","0",""
"333","Normal","11140","1667988459018","L2 B2 L2 U F2 L2 U' B2 U2 B' R' D' U' B' L U' F D2 L2 F2","0",""
"333","Normal","12060","1667988487540","D B' U2 L2 U' R D2 F2 L' B' R' U2 B2 L2 B2 L D2 F2 L' D2","0",""
"333","Normal","11560","1667988510026","U2 F D2 B F2 D2 F2 U2 F' L2 F' U F2 L' B D B U2 R' F'","0",""
"333","Normal","13150","1667988537439","U2 F' U' B U' D' R2 D' L' F2 D B U2 F' U2 R2 L2 B2","0",""
"333","Normal","10730","1667988593518","U2 F2 U2 R2 F' R2 B F' R U L F2 L' F2 R' F' U' L U2","0",""
"333","Normal","14820","1667988624347","R2 F L2 B2 U' D2 L B D' F R' F U2 D2 F L2 U2 F B","0",""
"333","Normal","13350","1667988649915","U2 F2 U2 L2 U2 L' U2 R2 F2 D2 B' L' F U' B F L U' L'","0",""
"333","Normal","12510","1667988677144","R' U D2 F L U' B2 R' D F' D2 L2 F' L2 D2 F' D2 L2 F2 U2","0",""
"333","Normal","14900","1667988707511","L2 U2 L2 R2 B' L2 R2 F' D2 U2 F' R' U B2 U2 R' F2 R' B' F' L'","0",""
"333","Normal","13590","1667988734143","B2 U L2 B2 D2 L2 B2 U' L2 B' F' D' L2 D F R D U2 B2","0",""
"333","Normal","16970","1667988763679","F2 R2 F R2 U2 B' F2 U2 B U L B' L2 F R' F2 L' D2 F","0",""
"333","Normal","14850","1667988787394","U2 L2 F2 D2 U' L2 U' L2 R2 B U F U L2 F' L R' B D'","0",""
"333","Normal","12710","1667988816159","U2 R2 D2 F2 D2 B2 F' R2 D L F' D' U L2 B' D' B L F","0",""
"333","Normal","13510","1667988842224","L' B R' B2 D F U' B R L2 U2 R' D2 R' U2 R2 U2 R U2","0",""
"333","Normal","15410","1667988875151","D2 B2 R2 B2 L2 U2 B2 D B U' B' F R D' F2 L' F2 R' D'","0",""
"333","Normal","12200","1667988901450","B2 F2 R2 U2 B2 U2 R' B2 F2 D2 B' U' R' B R2 B2 D B D'","0",""
"333","Normal","15060","1667988926787","L' R2 B2 D2 U2 R U2 F2 D' L' D2 U' L B R D' B F2","0",""
"333","Normal","13380","1667988950262","U2 R2 F R2 F L2 B' D2 B2 U' R2 D2 L' B2 U' R B F' U R2","0",""
"333","Normal","10990","1667988973176","D F2 D L2 U' R2 F2 U' L' D2 L2 U' R U' B L' B2 U' L'","0",""
"333","Normal","14610","1667989002814","F D2 F' U2 B2 D2 L2 D2 F' R B2 L U2 B' L2 U' F L' U2","0",""
"333","Normal","12200","1667989028876","U2 B2 L2 U2 L2 F D2 L R' B2 L' F D' B' F2 D B","0",""
"333","Normal","13590","1667989139031","U2 B2 D' R' L2 F2 L' B' U2 R2 D' F2 R2 F2 B2 R U2 R' L2","0",""
"333","Normal","16420","1667989166435","U F L2 F' B2 R2 F' L2 D B2 L' B2 U2 B2 L2 U2 F D2","0",""
"333","Normal","15190","1667989191758","F U' F' R2 D' L' D R' B R U2 R' U2 B2 D2 L' B2 L B2","0",""
"333","Normal","15520","1667989218194","U2 L2 B2 U2 R' U2 R F' D F R' F2 L D2 L2 F R2 U'","0",""
"333","Normal","14130","1667989243458","L2 F R L2 F B2 D' R2 F' L2 D2 L' U2 R B2 R' D2 R B2","0",""
"333","Normal","15610","1667989272535","F' R2 U2 B U2 B L2 B2 U2 B' D2 U L' B2 F U R2 D2 B'","0",""
"333","Normal","12070","1667989299133","F2 B D2 F' L' B R' U B' L D' F2 L' F2 D2 B2 R F2","0",""
"333","Normal","9430","1667989317282","D2 L2 D2 U2 R' D2 L F U F' D' B' U' L2 U2 F D2 B'","0",""
"333","Normal","12260","1667989384974","F' B2 R F2 U F2 R' F2 L B' L' U2 L' U2 D2 L2 F2 U2 R F2","0",""
"333","Normal","12670","1667989421394","B R' F2 D' R U R' U2 B2 D' L2 F2 B' D2 B' L2 F2 B U2","0",""
"333","Normal","12920","1667989451818","D2 R B2 D2 R2 D2 F2 R' F2 R' D R D' F D U R' D R' U'","0",""
"333","Normal","18930","1667989532042","B' R2 B F D2 L2 F' D2 L2 B R' D' L' R' U2 B R' B D B2","0",""
"333","Normal","13280","1667989560675","B' D' B L2 F R2 L' D F D R B2 U F2 U F2 B2 D F2 D'","0",""
"555","Normal","161230","1667998082495","B' Uw2 Lw2 Uw2 B' U Dw' Fw L2 U Bw' Rw' Lw2 Fw2 Dw Lw' Bw Uw F Lw2 U Rw' Fw' Uw' D2 B U' B' Uw' Lw Rw2 Bw2 B2 Dw' Bw' R2 B2 U' Dw' L' Dw2 B' F2 Lw2 U2 Uw2 B2 R Rw2 U2 Fw' L' Lw D L' B Lw2 Dw2 B2 Rw'","0",""
"333","Normal","16660","1667998125786","L2 R2 U F2 D2 L2 B2 U2 R B' D2 B D' R2 F2 D L F2","0",""
"333","Normal","13890","1667998155613","R F' R2 B2 L' B D' B2 D' F' L' F B' L2 F' B2 R2 D2 F","0",""
"333","Normal","16080","1667998195465","F' D2 F L2 B' F2 U2 F L2 D2 R B2 R2 U' B2 U2 L B2 L' B","0",""
"333","Normal","12530","1667998217522","R F B2 R' U F2 U2 D B U' R' B2 R2 B2 R2 U2 D' B2 D","0",""
"333","Normal","14480","1667998245283","L2 F2 R D2 R' U2 L2 B2 L U' L' D2 B2 U B2 D' B' D' F2 R","0",""
"333","Normal","14080","1668067253789","U' F U R' U2 R L U B U L2 B2 U2 F2 U' B2 U R2 F2 D2","0",""
"333","Normal","17830","1668067285841","D' L2 D B2 U L2 B2 L2 D B L' R2 D2 B L R2 B' U","0",""
"333","Normal","18730","1668067391298","F2 U' B2 U' B2 L2 U' R2 U R2 D B' R U2 L' U R B D U R","0",""
"333","Normal","12650","1668067417020","B R2 B L2 F2 D2 F L2 U B U' F2 L B2 L2 F R D' R","0",""
"333","Normal","11580","1668067441662","L U2 F2 R' B' R2 D F' L' U R2 U' L2 B2 U B2 R2 B2 L2","0",""
"333","Normal","14290","1668067779192","F2 B2 U L' U F D R2 B' L' F' B' D2 R2 U2 R2 B' D2 F' R2 L2","0",""
"333","Normal","13700","1668067834198","B2 L' U2 B2 L' B2 L R2 D' R' F' L' U L' D F' D' F2 U","0",""
"333","Normal","14620","1668073154529","R2 U F2 U2 L2 R2 U B2 U' L2 B2 F U' R2 F' R2 D2 U' L' D' F'","0",""
"333","Normal","15450","1668073184271","U' L F2 B2 R F2 R2 B' U' F2 R U2 L2 D2 F' U2 F' B2 R2 F","0",""
"333","Normal","17000","1668073215446","F L2 R2 B2 U2 B' U2 F' U2 L2 U2 L D B F' U2 F2 L U L' F'","0",""
"333","Normal","14180","1668073244634","D U B2 D2 L2 R2 U' F R B' D F R2 B2 F' D' F R' F2","0",""
"333","Normal","14480","1668073273291","R2 B2 F2 D' U2 L2 D L2 R2 U2 L D R2 U2 L R F' L' U' R2","0",""
"333","Normal","16840","1668073309688","U R2 U' F2 L2 U2 L2 D' U2 R2 B' D' L' B U R U R2 B2 D2 R","0",""
"333","Normal","19030","1668073341173","U2 F2 D2 L' B2 R2 U2 L F2 D L2 U F U B' R' D' B D' R2","0",""
"333","Normal","13160","1668073366765","B' U2 B' U' R L D2 L2 F2 U' R' D2 B2 L F2 D2 R U2 R2 D2","0",""
"333","Normal","13660","1668073391552","F2 B' R L' B2 D' L F R D L B2 L2 U' L2 F2 U R2 D' L2","0",""
"333","Normal","14290","1668073417143","F2 U2 B2 D L2 F2 R2 U2 B2 R F D2 F L' B2 U2 L2 D' U","0",""
"333","Normal","13370","1668073443939","D R2 D' R2 F2 D' B2 D' R2 B2 L2 R' F' R F L' D2 U'","0",""
"333","Normal","17560","1668073475469","D' U2 B2 L2 U F2 R2 U F D2 B' U2 B2 R D' L U B2 L R'","0",""
"333","Normal","16510","1668073504756","D2 F2 U2 F R2 B R2 F' R2 B2 R' B' L D F D2 R B2 U L","0",""
"333","Normal","16550","1668073532363","B2 D2 U' R2 B2 F2 R2 F2 D U R U2 F U' L' R2 F R D' B","0",""
"333","Normal","17490","1668073560818","F2 U2 R2 F R2 U2 R2 F2 D B F D L U' B R2 D' R'","0",""
"333","Normal","16000","1668073657606","L2 B2 L F2 L' R' F2 L2 R' B' L2 F U' B D2 L2 F2 L' U' L2","0",""
"333","Normal","13410","1668073682329","F2 U2 B' F' R2 U2 F D2 R2 U2 L D' L B' L F' L' U B R","0",""
"333","Normal","11580","1668073705268","F2 L' D2 U2 L D2 L2 R D2 F2 U L' B' F' L' B2 R U2 B2 D'","0",""
"333","Normal","14830","1668073733205","D2 L2 U2 L2 B L2 B' R2 F' D U L D2 U R D U' R' D' B","0",""
"333","Normal","12550","1668073757997","F2 D2 B2 D2 R' D2 F2 L2 D2 F2 U B2 F2 L' F' L B' L' U'","0",""
"333","Normal","13940","1668073789868","L' B2 D2 U2 R F2 R' D2 B2 R U' F' R2 U' L R B2 F' U R2","0",""
"333","Normal","9200","1668073811074","D F' B2 U' F B U B' L2 U R' F' B2 L2 F2 B R2 D2 B2","0",""
"333","Normal","12080","1668073895141","U2 R B L2 F' U D' L D' L' U2 F2 L F2 L2 F2 D2 R2 D2","0",""
"333","Normal","14910","1668073922872","F2 D2 B2 U2 F' D2 F' D2 U' F L' U2 F2 R2 D' F' U2 L U'","0",""
"333","Normal","13820","1668073947364","F2 R2 F2 U2 B2 L U2 R B' L2 F D L F2 R B L' U2 F'","0",""
"333","Normal","14550","1668073972156","L B2 U F B2 U' R' D L U' D' B2 R2 D R2 U B2 R2 F2","0",""
"333","Normal","14810","1668073997650","U B2 D' F2 R2 U2 L2 R2 F' U F U B U' R U2 B U2","0",""
"333","Normal","13020","1668074024201","L' U2 R F2 D2 U2 L2 F2 R D' R U B' U' F2 R' F2 L' D2 F'","0",""
"333","Normal","15330","1668074052632","U2 R2 B2 U2 R' U2 B2 U2 F2 U R' U2 R' B2 U' L' R F L'","0",""
"333","Normal","15340","1668074078662","D' B' L' B2 D F B2 L U' B2 L2 F2 R L2 B2 L' F2 U2 L2","0",""
"333","Normal","12390","1668074104318","R B D R2 B U' F U2 L' U' L B2 R2 D' R2 B2 L2 U","0",""
"333","Normal","14810","1668074131212","F' R U B' L' U' L' B' D2 L' U2 R D2 F2 B2 L' F2 R F2","0",""
"333","Normal","14990","1668074181707","B2 R' U2 F2 L B2 L F2 U R' B L2 B U' L' F2 U' L'","0",""
"333","Normal","13770","1668074210041","R2 D2 B2 U2 F2 L2 F L2 F L' U2 L' D B2 F' D L' F2 D'","0",""
"333","Normal","13310","1668074239582","U' R2 D' R2 D F2 D' R2 D2 F L D2 B L' B' R' D' U2 F' U2","0",""
"333","Normal","15590","1668074274401","B' U2 R' F' L D' B' U' F' D' L' F2 D2 L2 U2 B' D2 F2 D2","0",""
"333","Normal","13390","1668074298155","L U2 L F2 U2 L' R2 D2 L' F D2 U' F2 U B U B' U2 F","0",""
"333","Normal","14610","1668074327659","R U2 F2 R F2 D2 R B2 L2 B2 U2 B D R2 D' R' D' F2 D' R","0",""
"333","Normal","14770","1668074356719","L B2 U' R' B L2 F2 R2 U R2 B U' L2 B2 U2 B2 D' F2 U B2","0",""
"333","Normal","13090","1668074381358","L2 F2 U L2 B2 D' U' L2 D' B' F2 U' L' B' D2 F2 R D' F'","0",""
"333","Normal","13510","1668074404559","L2 D2 R' B2 L2 D2 U2 L' U2 R2 F L2 D2 U L D' L' R B","0",""
"333","Normal","15170","1668074430184","U2 L U2 B2 U2 R' F2 U2 L' D F D R' B F' D' F' R2 B","0",""
"333","Normal","17370","1668074461992","U F2 B' R F' R2 B2 D' F2 L B2 U2 D2 L D2 L' B2 U2 R'","0",""
"333","Normal","17860","1668074491304","U B2 R2 U' F2 L2 U' F2 L' F2 R' U' L2 F U B L2 F D","0",""
"333","Normal","16490","1668074520890","F2 L2 B U2 L2 R2 F2 R2 F L2 D' B R' F2 L' B2 U' L' D2 U","0",""
"333","Normal","13560","1668074554097","F' R2 F' D2 R2 F2 R2 B' L2 D' F R2 B' U' R' D B2 U' L'","0",""
"333","Normal","14830","1668074583003","D B2 U F2 L2 D' B2 U F D' U' B D' L' R B' R' F L2","0",""
"333","2-5","240210","1668076446712","U2 L2 D R2 B2 L2 U' F2 U2 F2 L D2 U' R2 F' R D2 U2 B2 F D'","0",""
"333","2-5","258940","1668076904888","U' F R' U' F2 R2 U R' F' D' R F B D2 F U2 F U2 B2","0",""
"444","Normal","84190","1668077036834","D' R2 U B2 U2 R2 B2 F2 D' F U R' F' U' B' L2 D L' U B' Uw2 L' Uw2 F2 Rw2 U' F2 D' Fw2 L2 U2 R Fw' L Fw2 L2 U2 B Uw' F2 Rw Uw' F Rw'","0",""
"333","Normal","15720","1668158838865","F2 D2 L2 B2 R2 U' R2 D' B2 L2 U2 L B L2 U' B R D' L F2 U'","0",""
